Ligand	Receptor	Score
FGFR2	PNCK	1
FGFR2	PTEN	1
FGFR2	LARP6	1
FGFR2	ZNF397	1
FGFR2	PIK3R2	1
FGFR2	PTPRR	1
FGFR2	RUNX2	1
FGFR2	SOAT1	1
FGFR2	CD83	1
FGFR2	PIK3CA	1
FGFR2	KHDRBS1	1
FGFR2	TRIP10	1
FGFR2	BGLAP	1
FGFR2	MIS18BP1	1
FGFR2	ZNF765	1
FGFR2	FGF23	1
FGFR2	CENPS	1
FGFR2	ZYX	1
FGFR2	NCAM1	1
FGFR2	XPR1	1
FGFR2	LUZP1	1
IGFBP5	IGF2	1
IGFBP5	IGFL3	1
IGFBP5	ALPP	1
IGFBP5	IGFBP4	1
IGFBP5	IGFALS	1
IGFBP5	MAPK3	1
IGFBP5	MAPK1	1
IGFBP5	IGF1	1
SOST	WNT10B	1
SOST	WNT9A	1
SOST	WNT7A	1
SOST	WNT9B	1
SOST	WNT1	1
SOST	WNT2	1
SOST	WNT2B	1
SOST	WNT16	1
SOST	WNT3	1
SOST	WNT8A	1
SOST	WNT10A	1
SOST	WNT4	1
SOST	ALPP	1
SOST	WNT8B	1
SOST	WNT7B	1
SOST	WNT3A	1
SOST	WNT6	1
MMP20	AMBN	1
MMP20	AMELY	1
MMP2	KISS1	1
MMP2	TGFB1	1
MMP2	IL2	1
MMP2	HPSE	1
MMP2	CCL7	1
MMP2	HBEGF	1
MMP2	RECK	1
MMP2	EGFR	1
MMP2	AMELY	1
MMP2	CDH2	1
MMP2	CALCA	1
GPI	CXCL8	1
GPI	MAP2K1	1
GPI	SETDB1	1
GPI	MAPT	1
GPI	HDAC1	1
GPI	HSPB1	1
GPI	RHOA	1
GPI	PFKFB1	1
GPI	LEF1	1
CHRD	GDF6	1
CHRD	BMP4	1
CHRD	GATA4	1
CHRD	GDF5	1
CHRD	BMP2	1
CHRD	BMP5	1
CHRD	BMP8A	1
CHRD	BMP6	1
CHRD	BMP8B	1
CHRD	ATF2	1
CHRD	BMP7	1
CHRD	AMH	1
CHRD	BMPR2	1
CHRD	NKX2-5	1
CHRD	BMP15	1
CHRD	GDF7	1
NOG	GDF6	1
NOG	BMP4	1
NOG	GATA4	1
NOG	BMPR1A	1
NOG	BMPR1B	1
NOG	BMP2	1
NOG	GDF5	1
NOG	BMP5	1
NOG	BMP8A	1
NOG	BMP6	1
NOG	BMP8B	1
NOG	ATF2	1
NOG	BMP7	1
NOG	AMH	1
NOG	BMPR2	1
NOG	NKX2-5	1
NOG	BMP15	1
NOG	GDF7	1
GDF6	AMHR2	1
IDE	BTRC	1
IDE	CKS1B	1
IDE	CDC23	1
IDE	RBX1	1
IDE	ANAPC2	1
IDE	SNCA	1
IDE	UBE2C	1
IDE	ANAPC10	1
IDE	UBE2D1	1
IDE	CUL5	1
IDE	CDC16	1
IDE	ELOB	1
IDE	UBE2E1	1
IDE	ANAPC5	1
IDE	ANAPC11	1
IDE	FZR1	1
IDE	ANAPC7	1
IDE	CDC26	1
IDE	CDK2	1
IDE	ELOC	1
IDE	CDC27	1
IDE	CUL1	1
IDE	CDC20	1
IDE	SKP1	1
IDE	ANAPC4	1
IDE	ANAPC1	1
TEK	ELF2	1
TEK	STAT5A	1
TEK	ANGPT4	1
TEK	MAPK8	1
TEK	SRSF1	1
TEK	NCK1	1
TEK	MAPK14	1
TEK	SOCS1	1
TEK	SHC1	1
TEK	TNIP2	1
TEK	GRB14	1
TEK	GRB2	1
TEK	DOK2	1
TEK	CRK	1
TEK	GRB7	1
TEK	ITGB4	1
TEK	PIK3CA	1
TEK	FES	1
TEK	PIK3R1	1
TEK	RELA	1
TEK	GRAPL	1
TEK	RASA1	1
TEK	DOK4	1
TEK	PTK2	1
TEK	COPS9	1
TEK	PTPN11	1
TEK	PTPRB	1
TEK	STAT1	1
TEK	TIE1	1
TEK	BMX	1
TEK	FYN	1
TEK	CDKN1A	1
TEK	PLD2	1
TEK	NFKB1	1
F3	PCID2	1
F3	CAV1	1
F3	TNF	1
F3	MAPK3	1
F3	SERPINC1	1
F3	F7	1
F3	PLG	1
F3	CRP	1
F3	TFPI	1
F3	ANXA2	1
TFF1	JAG1	1
TFF1	GH1	1
TFF1	CTNNB1	1
TFF1	ITGB1	1
TFF1	SHC1	1
TFF1	GHR	1
TFF1	SOS1	1
TFF1	APAF1	1
TFF1	GRB2	1
TFF2	GRB2	1
TFF2	GH1	1
TFF2	CTNNB1	1
TFF2	ITGB1	1
TFF2	SHC1	1
TFF2	GHR	1
TFF2	SOS1	1
TFF2	APAF1	1
WNT3A	PPP2R5A	1
WNT3A	CTNNB1	1
WNT3A	FZD9	1
WNT3A	GSK3B	1
WNT3A	APC	1
WNT3A	PRKD1	1
WNT3A	FZD4	1
WNT3A	AXIN1	1
WNT3A	PI4K2A	1
WNT3A	CTNND1	1
GZMA	APEX1	1
GZMA	XRCC6	1
GZMA	MAPK14	1
GZMA	HMGB2	1
GZMA	IL1B	1
GZMA	LMNB1	1
GZMA	RYR2	1
GZMA	SET	1
SERPINA3	APLP2	1
SERPINA3	MMP9	1
SERPINA3	TNF	1
APOA5	LPL	1
APOA5	APOE	1
APOA5	APOA2	1
APOA5	APOC3	1
APOA5	APOC2	1
APOA5	APOA1	1
HPR	BAD	1
HPR	HBA2	1
HPR	CD163	1
HPR	ITGB2	1
HPR	TLR4	1
HPR	ASGR1	1
HPR	HBB	1
HPR	CD22	1
HPR	ASGR2	1
HPR	RHOA	1
HPR	LCAT	1
HPR	MDM2	1
HPR	ITGAM	1
HPR	APOA1	1
LIPG	NDRG4	1
LIPG	RPS6KB1	1
LIPG	MAPK8	1
LIPG	MAPK9	1
LIPG	PTPN11	1
LIPG	MTOR	1
LIPG	PTEN	1
LIPG	APOA1	1
LIPG	MAPK10	1
TTR	MAPK3	1
TTR	APOA1	1
APOC2	LPL	1
APOC2	APOA2	1
APOC2	APOC3	1
APOC3	APOA2	1
LIPC	HSD11B1	1
LIPC	APOE	1
LIPC	LDLR	1
CTSB	KNG1	1
CTSB	PLAU	1
CTSB	BGLAP	1
CTSB	APP	1
CTSB	CD74	1
CTSB	CDKN1B	1
CTSB	TNF	1
CTSB	IGF1	1
CTSB	BID	1
CTSB	REN	1
CTSB	SPHK1	1
CTSD	BGLAP	1
CTSD	MMP9	1
CTSD	APP	1
CTSD	PRL	1
CTSD	BID	1
CTSD	INS	1
IL18	CD40	1
IL18	MAPK8	1
IL18	CD9	1
IL18	VCAM1	1
IL18	MAPK1	1
IL18	ICAM1	1
IL18	SAA1	1
IL18	FN1	1
IL18	IFNG	1
IL18	CXCL12	1
IL18	NOS2	1
IL18	GADD45B	1
IL18	STAT4	1
IL18	IL10	1
IL18	PRTN3	1
IL18	CCR5	1
IL18	EBI3	1
IL18	GSK3B	1
IL18	MAPK9	1
IL18	ULBP2	1
IL18	GADD45G	1
IL18	THBS1	1
IL18	CCL2	1
IL18	IDO1	1
IL18	APP	1
IL18	IL13	1
IL18	FOSB	1
IL18	NFKB1	1
SLIT2	CXCL12	1
EFEMP2	ELN	1
ANXA2	RBM39	1
ANXA2	HGF	1
ANXA2	PLAT	1
ANXA2	PLG	1
ANXA2	AQP2	1
PIP	WASL	1
B2M	SHC2	1
B2M	HLA-E	1
B2M	CSK	1
B2M	PRF1	1
B2M	SHC3	1
B2M	CANX	1
B2M	SHC1	1
B2M	TAPBP	1
B2M	LOC112267881	1
B2M	EOMES	1
B2M	IL2	1
B2M	LCP2	1
B2M	PIK3R1	1
B2M	PTPN6	1
B2M	PAG1	1
B2M	GZMB	1
B2M	IL2RB	1
B2M	TAP1	1
B2M	VAV1	1
B2M	CALR	1
B2M	LAT	1
B2M	JUN	1
B2M	CD80	1
B2M	PDIA3	1
B2M	PRKCQ	1
B2M	CD86	1
B2M	IL2RA	1
B2M	GRAP2	1
B2M	IL2RG	1
B2M	SEC14L3	1
B2M	AR	1
B2M	CD28	1
GAS6	STAT1	1
GAS6	AR	1
GNRH1	CAMK2B	1
GNRH1	SYN1	1
GNRH1	PRL	1
GNRH1	AR	1
GNRH1	CAMK2A	1
GNRH1	GNRHR2	1
KLK3	IGFBP3	1
KLK3	IQCB1	1
KLK3	TNFRSF11B	1
KLK3	LGALS3	1
KLK3	PLG	1
KLK3	AR	1
KLK3	SEMG1	1
KLK3	PTHLH	1
SFRP1	WNT10B	1
SFRP1	FZD10	1
SFRP1	WNT9A	1
SFRP1	FZD8	1
SFRP1	WNT7A	1
SFRP1	FZD7	1
SFRP1	WNT9B	1
SFRP1	WNT1	1
SFRP1	WNT11	1
SFRP1	FZD1	1
SFRP1	FZD9	1
SFRP1	WNT2	1
SFRP1	FZD3	1
SFRP1	WNT5B	1
SFRP1	WNT2B	1
SFRP1	WNT16	1
SFRP1	WNT3	1
SFRP1	WNT8A	1
SFRP1	WNT10A	1
SFRP1	WNT4	1
SFRP1	WNT8B	1
SFRP1	FZD4	1
SFRP1	WNT5A	1
SFRP1	WNT7B	1
SFRP1	WNT3A	1
SFRP1	AR	1
SFRP1	FZD5	1
SFRP1	WNT6	1
TCF4	ID2	1
TCF4	AXIN2	1
TCF4	AR	1
TCF4	CCND1	1
TCF4	MYC	1
TCF4	KLK3	1
FGFR3	SLC25A6	1
FGFR3	FGF6	1
FGFR3	MMP9	1
FGFR3	HNRNPL	1
FGFR3	KRT8	1
FGFR3	ATF3	1
FGFR3	SPRY2	1
FGFR3	SHC2	1
FGFR3	STAT5A	1
FGFR3	CHRM2	1
FGFR3	PLCG1	1
FGFR3	RPL8	1
FGFR3	MAPK1	1
FGFR3	CTNNB1	1
FGFR3	FGF3	1
FGFR3	GAB1	1
FGFR3	SOS2	1
FGFR3	RPS6KA3	1
FGFR3	CTSK	1
FGFR3	FGF7	1
FGFR3	GRB2	1
FGFR3	IL6	1
FGFR3	PTK2B	1
FGFR3	CHGB	1
FGFR3	HBZ	1
FGFR3	ITGB4	1
FGFR3	PIK3CA	1
FGFR3	POLA2	1
FGFR3	PIK3R1	1
FGFR3	SPP1	1
FGFR3	PIK3CD	1
FGFR3	SMG7	1
FGFR3	CHRM4	1
FGFR3	BORA	1
FGFR3	ARAP1	1
FGFR3	PLAU	1
FGFR3	RNF130	1
FGFR3	BGLAP	1
FGFR3	PTK2	1
FGFR3	C6orf47	1
FGFR3	NOS3	1
FGFR3	JUN	1
FGFR3	PIK3CB	1
FGFR3	MAPK3	1
FGFR3	CEP126	1
FGFR3	NDUFS6	1
FGFR3	FOS	1
FGFR3	STAT1	1
FGFR3	CHRM1	1
FGFR3	PTEN	1
FGFR3	SH2B1	1
FGFR3	STAT3	1
FGFR3	CHRNA7	1
FGFR3	FGF23	1
FGFR3	GTF3C1	1
FGFR3	VIM	1
FGFR3	DYRK1A	1
FGFR3	CCDC17	1
FGFR3	GPSM3	1
FGFR3	IHH	1
GRP	ETS1	1
GRP	SST	1
GRP	PIK3CG	1
GRP	HSPA1A	1
GRP	CCK	1
GRP	EGFR	1
GRP	AREG	1
GPLD1	ARF1	1
LBP	IL32	1
LBP	NOS2	1
LBP	VCAM1	1
LBP	ARG1	1
LBP	LTB4R	1
LBP	MAPK1	1
LBP	CCL22	1
LBP	CALCA	1
LBP	PTGS2	1
LBP	NT5E	1
LBP	PTGS1	1
CD44	VAV2	1
CD44	HAS2	1
CD44	CXCL12	1
CD44	GSK3B	1
CD44	NANOG	1
CD44	NOS2	1
CD44	EPS8	1
CD44	PTK2	1
CD44	RAC1	1
CD44	ARHGEF12	1
CD44	SMAD4	1
CD44	TIAM1	1
CD44	TP53	1
CD44	CD2	1
CD44	SMAD3	1
CD44	ARHGEF1	1
CFB	GRK2	1
CFB	PIK3CA	1
CFB	RAC1	1
CFB	HBEGF	1
CFB	ASAH1	1
CFB	EGFR	1
CFB	HSPG2	1
CFB	C3	1
F8	PCID2	1
F8	VWF	1
IL17A	MAP3K7	1
IL17A	MMP9	1
IL17A	CEBPB	1
IL17A	MAPK14	1
IL17A	IL6	1
IL17A	CXCL12	1
IL17A	TNF	1
IL17A	RELA	1
IL17A	DEFB104B	1
IL17A	CXCL8	1
IL17A	NOS3	1
IL17A	SGK1	1
IL17A	IL23A	1
IL17A	STAT1	1
IL17A	STAT3	1
IL17A	ATF2	1
IL17A	NOX1	1
IL17A	FOSB	1
IL17A	PTGS2	1
IL17A	NFKB1	1
NUCB1	ATF6	1
AGRN	CTTN	1
AGRN	RAC1	1
AGRN	CDC42	1
PLG	MMP9	1
PLG	MMP3	1
PLG	BDNF	1
PLG	LRP2	1
PLG	TGFB1	1
PLG	CP	1
PLG	LCP1	1
PLG	PLAT	1
PLG	ATP2A2	1
PLG	MMP12	1
PLG	MMP13	1
PLG	PLAU	1
PLG	ECM1	1
PLG	NGF	1
PLG	IGFBP3	1
PLG	SDC4	1
PLG	UBA1	1
PLG	UBE2A	1
PLG	HABP2	1
SERPINF2	UBA1	1
SERPINF2	LCP1	1
SERPINF2	PLG	1
SERPINF2	ATP2A2	1
SERPINF2	UBE2A	1
NPFF	OPRM1	1
NPFF	AVP	1
NPPC	AVP	1
NPPC	SERPINE1	1
NPPC	NPPA	1
NPPC	EDN1	1
NPPC	NOS2	1
NPPC	CCK	1
NPPC	BMP7	1
OXT	MYL12A	1
OXT	RPTOR	1
OXT	SLC12A5	1
OXT	TP53	1
C1QTNF1	RIT2	1
GKN2	EEF2	1
GKN2	RAF1	1
GKN2	SRC	1
GKN2	STAT3	1
GKN2	GSK3B	1
GKN2	CHEK2	1
GKN2	NOS3	1
GKN2	PTPN6	1
GKN2	CDK2	1
GKN2	HSPB1	1
GKN2	CRYAB	1
GKN2	CTNNB1	1
GKN2	IRS1	1
GKN2	AXL	1
IL15RA	JAK1	1
IL15RA	JAK3	1
IL15RA	IL2RB	1
IL15RA	JAK2	1
IL15RA	TYK2	1
PROS1	PROC	1
PROS1	F2	1
PROS1	F5	1
PROS1	F8	1
DIPK2A	BAD	1
DIPK2A	NCOR1	1
DIPK2A	SH3RF1	1
DIPK2A	EPHA2	1
DIPK2A	GSK3B	1
DIPK2A	CDKN1A	1
DIPK2A	VIM	1
DIPK2A	CTNNB1	1
DIPK2A	NOS1	1
DIPK2A	FOXO1	1
GZMB	MCL1	1
GZMB	HAX1	1
GZMB	UBE4B	1
GZMB	CASP8	1
GZMB	KLRK1	1
GZMB	TALDO1	1
GZMB	CASP3	1
GZMB	CASP10	1
GZMB	CASP9	1
GZMB	ECM1	1
GZMB	BID	1
GZMB	CASP7	1
GZMB	VWF	1
GZMB	BAD	1
GZMB	TUBA4B	1
GZMB	DFFA	1
GZMB	RAB3A	1
IL3	MCL1	1
IL3	GATA2	1
IL3	STAT5A	1
IL3	PAK1	1
IL3	SHC1	1
IL3	ICAM1	1
IL3	SOS1	1
IL3	EPO	1
IL3	GRB2	1
IL3	LTK	1
IL3	IL2	1
IL3	CSF2	1
IL3	MPO	1
IL3	PIK3CA	1
IL3	PRKACA	1
IL3	PRKACB	1
IL3	PIK3R1	1
IL3	CSF1	1
IL3	NCKAP1L	1
IL3	PRKACG	1
IL3	DDAH2	1
IL3	PLAU	1
IL3	BAD	1
IL3	PIM1	1
IL3	SELE	1
IL3	IL4	1
IL3	BCL2	1
IL3	HDC	1
LPA	BAD	1
LPA	PTK2	1
LPA	CEBPB	1
LPA	NTRK1	1
LPA	PPP1R12A	1
LPA	EGFR	1
LPA	CTNNB1	1
LPA	IFNAR1	1
LPA	EIF2S1	1
TFRC	BAD	1
TFRC	IGFBP3	1
TFRC	SLC48A1	1
TFRC	INHBA	1
TFRC	STK11	1
TFRC	RPTOR	1
TFRC	NFKBIA	1
TFRC	GSK3B	1
TFRC	ESR1	1
TFRC	ETV1	1
TFRC	MITF	1
TFRC	EIF4B	1
TFRC	YBX1	1
TFRC	SLC9A1	1
TFRC	GSK3A	1
TFRC	CHEK1	1
TFRC	TF	1
TFRC	RPS6	1
TNFSF12	BAD	1
TNFSF12	CCL2	1
TNFSF12	MAP3K14	1
TNFSF12	STAT3	1
TNFSF12	MAPK8	1
TNFSF12	BIRC2	1
TNFSF12	VCAM1	1
TNFSF12	CCL5	1
TNFSF12	TNFRSF1A	1
TNFSF12	TRAF2	1
TNFSF12	ICAM1	1
WNT1	MAP3K7	1
WNT1	PAX8	1
WNT1	HNF1A	1
WNT1	CTNNB1	1
WNT1	DLX5	1
WNT1	TAB1	1
WNT1	ITGB4	1
WNT1	SMAD4	1
WNT1	CTBP1	1
WNT1	CREBBP	1
WNT1	DVL1	1
WNT1	HES1	1
WNT1	MACF1	1
WNT1	FZD6	1
WNT1	TLE1	1
WNT1	GBX2	1
WNT1	PAX2	1
WNT1	TCF3	1
WNT1	TLE5	1
WNT1	BAD	1
WNT1	TAB2	1
WNT1	JAG1	1
WNT1	NOTCH1	1
WNT1	TCF4	1
WNT1	SOX9	1
WNT1	FOXI2	1
WNT1	LEF1	1
CCN4	MAP3K5	1
CCN4	TSC2	1
CCN4	BAX	1
SMPD1	COX5B	1
SMPD1	MAP3K1	1
SMPD1	BAX	1
SMPD1	MMP1	1
GDNF	CDH1	1
GDNF	CREB1	1
GDNF	MAPK8	1
GDNF	RBP1	1
GDNF	MAPK14	1
GDNF	CTNNB1	1
GDNF	CDH2	1
GDNF	LTK	1
GDNF	CRK	1
GDNF	PIK3CA	1
GDNF	PIK3R1	1
GDNF	TH	1
GDNF	PTK2	1
GDNF	RAP1A	1
GDNF	PXN	1
GDNF	BCAR1	1
GDNF	CTNND1	1
GDNF	NFKB1	1
FAS	MAP2K4	1
FAS	CASP8AP2	1
FAS	MAP2K6	1
FAS	CHUK	1
FAS	RIPK1	1
FAS	PTPN6	1
FAS	DAXX	1
FAS	SMPD1	1
FAS	MAP3K5	1
FAS	EGFR	1
FAS	TP53	1
FAS	BID	1
FAS	PTPRC	1
FAS	IL1A	1
FAS	CASP7	1
FAS	FADD	1
FAS	TRAP1	1
FAS	IKBKG	1
FAS	IKBKB	1
FAS	MAP2K3	1
FAS	BCL2	1
FAS	MAP2K7	1
FAS	NFKB1	1
IL5	STAT5A	1
IL5	IL2	1
IL5	PIK3CA	1
IL5	NOS3	1
IL5	RNASE3	1
IL5	PIK3R1	1
IL5	SIGLEC8	1
IL5	IL1B	1
IL5	BCL2	1
IL5	MAPK3	1
IL5	PTAFR	1
IL5	ICAM1	1
IL5	MYC	1
LGALS1	IL10	1
LGALS1	STAT3	1
LGALS1	COL1A2	1
LGALS1	BCL2	1
LGALS1	RET	1
MST1	ITGB2	1
MST1	H2BC11	1
MST1	MAPK8	1
MST1	IRF3	1
MST1	MAPK1	1
MST1	FOXO3	1
MST1	ICAM1	1
MST1	FOXO1	1
MST1	STK4	1
MST1	VASP	1
MST1	NOS2	1
MST1	CRKL	1
MST1	PCNA	1
MST1	BCL2L1	1
MST1	STK38	1
MST1	PRDX1	1
MST1	YAP1	1
MST1	LATS2	1
MST1	IL10	1
MST1	PDX1	1
MST1	HGF	1
MST1	H2AX	1
MST1	H2BC3	1
MST1	PRKCA	1
MST1	BECN1	1
MST1	ITGAM	1
NMI	CCNH	1
NMI	FASLG	1
NMI	CCNA1	1
NMI	SOX10	1
NMI	CCND3	1
NMI	CCNE1	1
NMI	FAS	1
NMI	PCNA	1
NMI	BCL2L1	1
NMI	STAT1	1
NMI	CCND1	1
NMI	MYC	1
NMI	CCNB1	1
NMI	CCND2	1
NMI	IL2RA	1
FSTL1	BCL2L11	1
FSTL1	NOS3	1
MMP3	CCL2	1
MMP3	CTNNA1	1
MMP3	CDH1	1
MMP3	SERPINE1	1
MMP3	JUP	1
MMP3	CCL7	1
MMP3	HBEGF	1
MMP3	CTNNB1	1
MMP3	BDNF	1
MMP3	CTNND1	1
MMP3	CCN2	1
MMP3	MBP	1
MMP7	CDH1	1
MMP7	CTNNB1	1
MMP7	BDNF	1
MMP7	DCN	1
MMP7	ITGB4	1
MMP7	JUP	1
MMP7	MMP2	1
MMP7	FAS	1
MMP7	TFPI	1
MMP7	CTNNA1	1
MMP7	MMP1	1
MMP7	NGF	1
MMP7	CLEC3A	1
MMP7	GOSR1	1
MMP7	CTNND1	1
CD14	SFTPA1	1
CD14	TLR2	1
CD14	GNA13	1
CD14	BGN	1
CD14	TLR3	1
CD14	CXCL12	1
CD14	VCAN	1
CD14	GNA12	1
CD14	ICAM3	1
CD14	IRF6	1
CD14	HSPD1	1
CD14	TRAF6	1
CD14	LY96	1
TNFRSF1A	MAP3K14	1
TNFRSF1A	SMPD3	1
TNFRSF1A	RAC1	1
TNFRSF1A	MAP2K4	1
TNFRSF1A	MAP2K6	1
TNFRSF1A	CHUK	1
TNFRSF1A	TXN	1
TNFRSF1A	NRK	1
TNFRSF1A	RIPK3	1
TNFRSF1A	TNFRSF1B	1
TNFRSF1A	PPARG	1
TNFRSF1A	CASP8	1
TNFRSF1A	RIPK1	1
TNFRSF1A	TNFAIP3	1
TNFRSF1A	MAP4K3	1
TNFRSF1A	RELA	1
TNFRSF1A	MAP3K1	1
TNFRSF1A	DAXX	1
TNFRSF1A	MAP4K2	1
TNFRSF1A	NSMAF	1
TNFRSF1A	NFKBIA	1
TNFRSF1A	CASP3	1
TNFRSF1A	TNIK	1
TNFRSF1A	MAPK3	1
TNFRSF1A	SMPD1	1
TNFRSF1A	MAP3K5	1
TNFRSF1A	TRAF2	1
TNFRSF1A	BID	1
TNFRSF1A	MAP4K4	1
TNFRSF1A	FADD	1
TNFRSF1A	HDAC3	1
TNFRSF1A	IKBKG	1
TNFRSF1A	MAP4K5	1
TNFRSF1A	IKBKB	1
TNFRSF1A	MAP2K3	1
TNFRSF1A	MAP2K7	1
TNFRSF1A	DAB2IP	1
TNFRSF1A	NFKB1	1
TNFRSF1A	TRADD	1
TNFRSF1B	MAP3K14	1
TNFRSF1B	IRF1	1
TNFRSF1B	BIRC2	1
TNFRSF1B	RHOA	1
TNFRSF1B	TNFRSF1A	1
TNFRSF1B	TRAF1	1
TNFRSF1B	TRAF2	1
TNFRSF1B	MAP3K1	1
COL1A1	SHC1	1
COL1A1	SOS1	1
COL1A1	GRB2	1
COL1A1	ITGA7	1
COL1A1	ITGB5	1
COL1A1	BIRC5	1
COL1A1	CASP8	1
COL1A1	SRC	1
COL1A1	ITGB4	1
COL1A1	CRKL	1
COL1A1	PIK3CA	1
COL1A1	PIK3R1	1
COL1A1	ITGB7	1
COL1A1	RHOA	1
COL1A1	ITGB3	1
COL1A1	ITGB6	1
COL1A1	ITGA4	1
COL1A1	SDC2	1
COL1A1	CASP3	1
COL1A1	ITGA6	1
COL1A1	ITGA2B	1
COL1A1	ITGA8	1
COL1A1	CASP7	1
COL1A1	DPF2	1
COL1A1	SDC3	1
MGP	BMP2	1
MGP	BMP1	1
PCOLCE	BMP1	1
RGMA	BMP1	1
RGMA	MAP3K7	1
RGMA	SMAD9	1
RGMA	TAB2	1
RGMA	SMAD5	1
RGMA	TAB1	1
GREM1	GDF6	1
GREM1	BMP4	1
GREM1	GDF5	1
GREM1	BMP2	1
GREM1	BMP5	1
GREM1	BMP8A	1
GREM1	BMP8B	1
GREM1	BMP7	1
GREM1	FGF8	1
GREM1	BMP6	1
GREM1	BMP15	1
GREM1	GDF7	1
GREM2	GDF6	1
GREM2	BMP4	1
GREM2	GDF5	1
GREM2	BMP2	1
GREM2	BMP5	1
GREM2	BMP8A	1
GREM2	BMP8B	1
GREM2	BMP7	1
GREM2	BMP6	1
GREM2	BMP15	1
GREM2	GDF7	1
NBL1	GDF6	1
NBL1	BMP4	1
NBL1	GDF5	1
NBL1	BMP2	1
NBL1	BMP5	1
NBL1	BMP8A	1
NBL1	BMP8B	1
NBL1	BMP7	1
NBL1	BMP6	1
NBL1	BMP15	1
NBL1	GDF7	1
ASPN	BMP2	1
ASPN	CTTN	1
ASPN	TGFB1	1
PCSK1	GOLM1	1
PCSK1	BMP2	1
PCSK1	PMCH	1
PCSK1	REN	1
PCSK1	IAPP	1
PCSK1	INS	1
TNFAIP6	BMP2	1
TNFAIP6	TNFSF11	1
TNFSF11	CCL2	1
TNFSF11	IFNB1	1
TNFSF11	STAT3	1
TNFSF11	BMP2	1
TNFSF11	GSK3B	1
TNFSF11	NFATC1	1
TNFSF11	NFKB1	1
TNFSF11	RELA	1
TNFSF11	FOS	1
TNFSF11	STAT1	1
TNFSF11	TRAF6	1
TNFSF11	EPHB2	1
TNFSF11	CTSK	1
SOSTDC1	WNT10B	1
SOSTDC1	WNT9A	1
SOSTDC1	WNT7A	1
SOSTDC1	WNT9B	1
SOSTDC1	WNT1	1
SOSTDC1	WNT2	1
SOSTDC1	WNT2B	1
SOSTDC1	WNT16	1
SOSTDC1	WNT3	1
SOSTDC1	BMP7	1
SOSTDC1	WNT8A	1
SOSTDC1	WNT10A	1
SOSTDC1	WNT4	1
SOSTDC1	WNT8B	1
SOSTDC1	WNT7B	1
SOSTDC1	WNT3A	1
SOSTDC1	WNT6	1
FST	GDF3	1
FST	INHBC	1
FST	NODAL	1
FST	TGFB1	1
FST	TGFB2	1
FST	INHBB	1
FST	GDF1	1
FST	TGFB3	1
FST	INHBE	1
C4BPA	PROC	1
C4BPA	C4B	1
C4BPA	NFKBIA	1
C4BPA	ECM1	1
C4BPA	RELA	1
C4BPA	C4A	1
C4BPA	NFKB1	1
IHH	TGFB2	1
IHH	SMO	1
IHH	PTHLH	1
ECM1	PTK2	1
ECM1	PKM	1
ECM1	BRCA1	1
ECM1	NT5E	1
ECM1	LTK	1
NMB	GRP	1
CRP	MMP9	1
CRP	SERPINE1	1
CRP	CD40	1
CRP	VCAM1	1
CRP	F3	1
CRP	PLCG1	1
CRP	MAPK1	1
CRP	ICAM1	1
CRP	IL6	1
CRP	MPO	1
CRP	CSF1	1
CRP	TFPI	1
CRP	LPL	1
CRP	CXCL8	1
CRP	NOS3	1
CRP	MAPT	1
CRP	CCL5	1
CRP	CCR2	1
CRP	IRS1	1
CRP	MMP1	1
CRP	RETN	1
CRP	CCL2	1
CRP	THBD	1
CRP	BSG	1
CRP	ITGAM	1
CRP	NFKB1	1
PPIB	SDC1	1
PPIB	TRPV5	1
PPIB	TRPV6	1
PPIB	MAPK1	1
PPIB	PRKCD	1
PPIB	BSG	1
EPO	ERBB2	1
EPO	STAT5A	1
EPO	PLCG1	1
EPO	HAMP	1
EPO	SLC52A2	1
EPO	SHC1	1
EPO	SOS1	1
EPO	GRB2	1
EPO	IL6	1
EPO	VEGFA	1
EPO	GATA1	1
EPO	PTPN6	1
EPO	BTK	1
EPO	CA1	1
EPO	PLCG2	1
EPO	INHBA	1
EPO	NFKBIA	1
EPO	MAP4K1	1
EPO	DAPK2	1
EPO	NOS3	1
EPO	PIK3CG	1
EPO	MAPK3	1
EPO	RAF1	1
EPO	SARNP	1
EPO	STAT3	1
EPO	TERT	1
EPO	EFNB2	1
EPO	PROS1	1
EPO	TACC1	1
EPO	JAK2	1
IGHE	SHC2	1
IGHE	PLCG1	1
IGHE	SHC3	1
IGHE	SHC1	1
IGHE	FER	1
IGHE	HCLS1	1
IGHE	SOS1	1
IGHE	GRB2	1
IGHE	LCP2	1
IGHE	PIK3CA	1
IGHE	LAT2	1
IGHE	PIK3R1	1
IGHE	BTK	1
IGHE	KLRG1	1
IGHE	VAV1	1
IGHE	LAT	1
IGHE	PTK2	1
IGHE	JUN	1
IGHE	PLA2G4A	1
IGHE	FOS	1
IGHE	SPHK1	1
IGHE	ITK	1
IGHE	NFATC2	1
IGHE	CBL	1
IGHE	CBLB	1
C1QB	C4B	1
C1QB	C4A	1
SERPING1	KLKB1	1
SERPING1	F12	1
SERPING1	C1R	1
C2	C3	1
C4A	C3	1
C4B	C3	1
CFD	C3	1
CFD	CFB	1
CFH	RYR2	1
CFH	CDH1	1
CFH	CFB	1
CFH	CRP	1
CFH	C3	1
CFI	C3	1
C1QA	C4B	1
C1QA	C4A	1
